  0.9999999747378752E-04  0.2397589302062988E+02
  0.1010050182230771E-03  0.2420949554443359E+02
  0.1020201307255775E-03  0.2444537162780762E+02
  0.1030454513966106E-03  0.2468354415893555E+02
  0.1040810820995830E-03  0.2492403602600098E+02
  0.1051271028700285E-03  0.2516686820983887E+02
  0.1061836592270993E-03  0.2541206550598145E+02
  0.1072508166544139E-03  0.2565964889526367E+02
  0.1083287061192095E-03  0.2590964317321777E+02
  0.1094174222089350E-03  0.2616206932067871E+02
  0.1105170958908275E-03  0.2641695213317871E+02
  0.1116277999244630E-03  0.2667431449890137E+02
  0.1127496798289940E-03  0.2693418121337891E+02
  0.1138828374678269E-03  0.2719657707214355E+02
  0.1150273747043684E-03  0.2746152687072754E+02
  0.1161834225058556E-03  0.2772905540466309E+02
  0.1173510900116526E-03  0.2799918556213379E+02
  0.1185304863611236E-03  0.2827194595336914E+02
  0.1197217279695906E-03  0.2854735946655273E+02
  0.1209249603562057E-03  0.2882545089721680E+02
  0.1221402781084180E-03  0.2910624885559082E+02
  0.1233678049175069E-03  0.2938978004455566E+02
  0.1246076717507094E-03  0.2967606925964355E+02
  0.1258599950233474E-03  0.2996514320373535E+02
  0.1271249202545732E-03  0.3025703239440918E+02
  0.1284025347558782E-03  0.3055176162719727E+02
  0.1296929985983297E-03  0.3084935569763184E+02
  0.1309964427491650E-03  0.3114984512329102E+02
  0.1323129690717906E-03  0.3145325660705566E+02
  0.1336427376372740E-03  0.3175961875915527E+02
  0.1349858794128522E-03  0.3206895828247070E+02
  0.1363425108138472E-03  0.3238130950927734E+02
  0.1377127773594111E-03  0.3269669723510742E+02
  0.1390968100167811E-03  0.3301515197753906E+02
  0.1404947543051094E-03  0.3333670425415039E+02
  0.1419067411916330E-03  0.3366138076782227E+02
  0.1433329307474196E-03  0.3398921585083008E+02
  0.1447734539397061E-03  0.3432023620605469E+02
  0.1462284562876448E-03  0.3465447616577148E+02
  0.1476980833103880E-03  0.3499196624755859E+02
  0.1491824659751728E-03  0.3533273696899414E+02
  0.1506817789049819E-03  0.3567682266235352E+02
  0.1521961530670524E-03  0.3602425003051758E+02
  0.1537257339805365E-03  0.3637505340576172E+02
  0.1552707108203322E-03  0.3672926712036133E+02
  0.1568312145536765E-03  0.3708692169189453E+02
  0.1584073906997219E-03  0.3744805145263672E+02
  0.1599994138814509E-03  0.3781269073486328E+02
  0.1616074441699311E-03  0.3818087387084961E+02
  0.1632316125323996E-03  0.3855263519287109E+02
  0.1648721226956695E-03  0.3892800903320312E+02
  0.1665291201788932E-03  0.3930702972412109E+02
  0.1682027505012229E-03  0.3968973159790039E+02
  0.1698932319413871E-03  0.4007615280151367E+02
  0.1716006663627923E-03  0.4046632003784180E+02
  0.1733253011479974E-03  0.4086027908325195E+02
  0.1750672381604090E-03  0.4125806427001953E+02
  0.1768266956787556E-03  0.4165970993041992E+02
  0.1786038337741047E-03  0.4206525802612305E+02
  0.1803988270694390E-03  0.4247474670410156E+02
  0.1822118647396564E-03  0.4288820648193359E+02
  0.1840431359596550E-03  0.4330568313598633E+02
  0.1858928008005023E-03  0.4372721099853516E+02
  0.1877610484370962E-03  0.4415283203125000E+02
  0.1896480680443347E-03  0.4458258056640625E+02
  0.1915540779009461E-03  0.4501650238037109E+02
  0.1934792235260829E-03  0.4545463180541992E+02
  0.1954237231984735E-03  0.4589701461791992E+02
  0.1973877806449309E-03  0.4634368515014648E+02
  0.1993715413846076E-03  0.4679468917846680E+02
  0.2013752673519775E-03  0.4725006866455078E+02
  0.2033991040661931E-03  0.4770986175537109E+02
  0.2054432989098132E-03  0.4817411422729492E+02
  0.2075080556096509E-03  0.4864287185668945E+02
  0.2095935487886891E-03  0.4911617660522461E+02
  0.2117000112775713E-03  0.4959407043457031E+02
  0.2138276031473652E-03  0.5007659912109375E+02
  0.2159766154363751E-03  0.5056379699707031E+02
  0.2181472227675840E-03  0.5105571746826172E+02
  0.2203396288678050E-03  0.5155240249633789E+02
  0.2225540811195970E-03  0.5205390548706055E+02
  0.2247907832497731E-03  0.5256026840209961E+02
  0.2270499680889770E-03  0.5307153320312500E+02
  0.2293318684678525E-03  0.5358775329589844E+02
  0.2316366881132126E-03  0.5410896682739258E+02
  0.2339646744076163E-03  0.5463522720336914E+02
  0.2363160601817071E-03  0.5516658401489258E+02
  0.2386910782661289E-03  0.5570308303833008E+02
  0.2410899614915252E-03  0.5624477767944336E+02
  0.2435129572404549E-03  0.5679171752929688E+02
  0.2459603128954768E-03  0.5734395217895508E+02
  0.2484322467353195E-03  0.5790153121948242E+02
  0.2509290061425418E-03  0.5846450424194336E+02
  0.2534509112592787E-03  0.5903291702270508E+02
  0.2559981367085129E-03  0.5960682296752930E+02
  0.2585709444247186E-03  0.6018627548217773E+02
  0.2611696545500308E-03  0.6077133560180664E+02
  0.2637944417074323E-03  0.6136204910278320E+02
  0.2664455969352275E-03  0.6195848083496094E+02
  0.2691234403755516E-03  0.6256067276000977E+02
  0.2718281757552177E-03  0.6316868209838867E+02
  0.2745600941125304E-03  0.6378255844116211E+02
  0.2773194864857942E-03  0.6440235900878906E+02
  0.2801065566018224E-03  0.6502815246582031E+02
  0.2829216828104109E-03  0.6565998077392578E+02
  0.2857650979422033E-03  0.6629791259765625E+02
  0.2886370930355042E-03  0.6694200134277344E+02
  0.2915379300247878E-03  0.6759230804443359E+02
  0.2944679290521890E-03  0.6824888610839844E+02
  0.2974274102598429E-03  0.6891179656982422E+02
  0.3004166064783931E-03  0.6958110046386719E+02
  0.3034358378499746E-03  0.7025685882568359E+02
  0.3064853954128921E-03  0.7093912506103516E+02
  0.3095656284131110E-03  0.7162796783447266E+02
  0.3126768278889358E-03  0.7232344055175781E+02
  0.3158192848786712E-03  0.7302561187744141E+02
  0.3189932904206216E-03  0.7373455047607422E+02
  0.3221992519684136E-03  0.7445030975341797E+02
  0.3254374023526907E-03  0.7517296600341797E+02
  0.3287080908194184E-03  0.7590257263183594E+02
  0.3320116666145623E-03  0.7663920593261719E+02
  0.3353484207764268E-03  0.7738291168212891E+02
  0.3387187607586384E-03  0.7813377380371094E+02
  0.3421229484956712E-03  0.7889184570312500E+02
  0.3455613623373210E-03  0.7965720367431641E+02
  0.3490342642180622E-03  0.8042991638183594E+02
  0.3525421197991818E-03  0.8121005249023438E+02
  0.3560852492228150E-03  0.8199768829345703E+02
  0.3596639435272664E-03  0.8279288482666016E+02
  0.3632786392699927E-03  0.8359571075439453E+02
  0.3669296274892986E-03  0.8440623474121094E+02
  0.3706173447426409E-03  0.8522451782226562E+02
  0.3743421111721545E-03  0.8605065155029297E+02
  0.3781043051276356E-03  0.8688470458984375E+02
  0.3819043049588799E-03  0.8772676086425781E+02
  0.3857425472233444E-03  0.8857687377929688E+02
  0.3896193229593337E-03  0.8943512725830078E+02
  0.3935350687243044E-03  0.9030158996582031E+02
  0.3974901628680527E-03  0.9117633819580078E+02
  0.4014850128442049E-03  0.9205945587158203E+02
  0.4055199970025569E-03  0.9295101165771484E+02
  0.4095955227967352E-03  0.9385109710693359E+02
  0.4137120267841965E-03  0.9475978851318359E+02
  0.4178698873147368E-03  0.9567714691162109E+02
  0.4220695409458131E-03  0.9660325622558594E+02
  0.4263113951310515E-03  0.9753820800781250E+02
  0.4305959155317396E-03  0.9848206329345703E+02
  0.4349234513938427E-03  0.9943492889404297E+02
  0.4392945556901395E-03  0.1003968734741211E+03
  0.4437095485627651E-03  0.1013679809570312E+03
  0.4481688956730068E-03  0.1023483276367188E+03
  0.4526730335783213E-03  0.1033380050659180E+03
  0.4572224861476570E-03  0.1043370895385742E+03
  0.4618176317308098E-03  0.1053456878662109E+03
  0.4664589650928974E-03  0.1063638687133789E+03
  0.4711470101028681E-03  0.1073917312622070E+03
  0.4758820869028568E-03  0.1084293441772461E+03
  0.4806647775694728E-03  0.1094767990112305E+03
  0.4854955477640033E-03  0.1105341720581055E+03
  0.4903748631477356E-03  0.1116015777587891E+03
  0.4953031893819571E-03  0.1126790924072266E+03
  0.5002811085432768E-03  0.1137668151855469E+03
  0.5053090280853212E-03  0.1148648376464844E+03
  0.5103874718770385E-03  0.1159732437133789E+03
  0.5155169637873769E-03  0.1170921173095703E+03
  0.5206979694776237E-03  0.1182215576171875E+03
  0.5259310710243881E-03  0.1193616638183594E+03
  0.5312167340889573E-03  0.1205125350952148E+03
  0.5365555407479405E-03  0.1216742553710938E+03
  0.5419480148702860E-03  0.1228469238281250E+03
  0.5473946803249419E-03  0.1240306320190430E+03
  0.5528961191885173E-03  0.1252254714965820E+03
  0.5584527971222997E-03  0.1264315490722656E+03
  0.5640654126182199E-03  0.1276489562988281E+03
  0.5697343149222434E-03  0.1288778076171875E+03
  0.5754602607339621E-03  0.1301182098388672E+03
  0.5812437157146633E-03  0.1313702239990234E+03
  0.5870853201486170E-03  0.1326339874267578E+03
  0.5929855979047716E-03  0.1339095611572266E+03
  0.5989452474750578E-03  0.1351970825195312E+03
  0.6049647345207632E-03  0.1364966430664062E+03
  0.6110446993261576E-03  0.1378083496093750E+03
  0.6171857821755111E-03  0.1391322937011719E+03
  0.6233886233530939E-03  0.1404685974121094E+03
  0.6296537467278540E-03  0.1418173522949219E+03
  0.6359818507917225E-03  0.1431786651611328E+03
  0.6423736922442913E-03  0.1445526580810547E+03
  0.6488296203315258E-03  0.1459394073486328E+03
  0.6553504499606788E-03  0.1473390350341797E+03
  0.6619368214160204E-03  0.1487516632080078E+03
  0.6685894331894815E-03  0.1501773681640625E+03
  0.6753088091500103E-03  0.1516162872314453E+03
  0.6820958224125206E-03  0.1530685272216797E+03
  0.6889509386382997E-03  0.1545341796875000E+03
  0.6958750309422612E-03  0.1560133819580078E+03
  0.7028686814010143E-03  0.1575062408447266E+03
  0.7099326467141509E-03  0.1590128631591797E+03
  0.7170675671659410E-03  0.1605333557128906E+03
  0.7242741994559765E-03  0.1620678253173828E+03
  0.7315533584915102E-03  0.1636164093017578E+03
  0.7389056263491511E-03  0.1651791839599609E+03
  0.7463317015208304E-03  0.1667563018798828E+03
  0.7538324571214616E-03  0.1683478698730469E+03
  0.7614085916429758E-03  0.1699539794921875E+03
  0.7690608617849648E-03  0.1715747833251953E+03
  0.7767900824546814E-03  0.1732103576660156E+03
  0.7845968939363956E-03  0.1748608551025391E+03
  0.7924822857603431E-03  0.1765263824462891E+03
  0.8004467817954719E-03  0.1782070617675781E+03
  0.8084913715720177E-03  0.1799029998779297E+03
  0.8166168699972332E-03  0.1816143341064453E+03
  0.8248240337707102E-03  0.1833411712646484E+03
  0.8331136777997017E-03  0.1850836334228516E+03
  0.8414865005761385E-03  0.1868418273925781E+03
  0.8499436080455780E-03  0.1886158905029297E+03
  0.8584856986999512E-03  0.1904059295654297E+03
  0.8671135874465108E-03  0.1922120971679688E+03
  0.8758282638154924E-03  0.1940345001220703E+03
  0.8846306591294706E-03  0.1958732604980469E+03
  0.8935213554650545E-03  0.1977285003662109E+03
  0.9025013423524797E-03  0.1996003417968750E+03
  0.9115716675296426E-03  0.2014888916015625E+03
  0.9207330294884741E-03  0.2033942871093750E+03
  0.9299866505898535E-03  0.2053166656494141E+03
  0.9393331129103899E-03  0.2072561340332031E+03
  0.9487735223956406E-03  0.2092128295898438E+03
  0.9583088685758412E-03  0.2111868743896484E+03
  0.9679400245659053E-03  0.2131783905029297E+03
  0.9776679798960686E-03  0.2151874847412109E+03
  0.9874936658889055E-03  0.2172143249511719E+03
  0.9974181884899735E-03  0.2192590026855469E+03
  0.1007442362606525E-02  0.2213216705322266E+03
  0.1017567352391779E-02  0.2234024505615234E+03
  0.1027794089168310E-02  0.2255014495849609E+03
  0.1038123620674014E-02  0.2276187896728516E+03
  0.1048556878231466E-02  0.2297546081542969E+03
  0.1059095025993884E-02  0.2319090576171875E+03
  0.1069739111699164E-02  0.2340822448730469E+03
  0.1080490066669881E-02  0.2362743072509766E+03
  0.1091349171474576E-02  0.2384853668212891E+03
  0.1102317473851144E-02  0.2407155456542969E+03
  0.1113395905122161E-02  0.2429649658203125E+03
  0.1124585745856166E-02  0.2452337646484375E+03
  0.1135887927375734E-02  0.2475220642089844E+03
  0.1147304079495370E-02  0.2498300018310547E+03
  0.1158834667876363E-02  0.2521576843261719E+03
  0.1170481205917895E-02  0.2545052642822266E+03
  0.1182244624942541E-02  0.2568728332519531E+03
  0.1194126438349485E-02  0.2592605590820312E+03
  0.1206127577461302E-02  0.2616685791015625E+03
  0.1218249439261854E-02  0.2640969848632812E+03
